country,month,sector,annex,risk_zone,n_cyber_tenders,n_ict72_tenders,est_value_cyber_real,treat_month,post_eforms
HU,2025-05,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-05,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-05,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-05,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-05,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-05,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,education,,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-06,energy_other,I,0,1.0,2.0,0.0,2025-01,1
HU,2025-06,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,health,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-06,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,other_unknown,,0,0.0,7.0,0.0,2025-01,1
HU,2025-06,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,public_admin,I,1,0.0,12.0,0.0,2025-01,1
HU,2025-06,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-06,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-06,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-06,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,education,,0,0.0,2.0,0.0,2025-01,1
HU,2025-07,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-07,energy_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,health,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-07,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,other_unknown,,0,0.0,3.0,0.0,2025-01,1
HU,2025-07,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,public_admin,I,1,0.0,9.0,0.0,2025-01,1
HU,2025-07,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-07,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-07,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-07,transport_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2025-07,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,education,,0,1.0,1.0,0.0,2025-01,1
HU,2025-08,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-08,energy_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2025-08,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,health,I,1,0.0,1.0,0.0,2025-01,1
HU,2025-08,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,other_unknown,,0,1.0,6.0,0.0,2025-01,1
HU,2025-08,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,public_admin,I,1,0.0,6.0,0.0,2025-01,1
HU,2025-08,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-08,transport_maritime,I,1,0.0,1.0,0.0,2025-01,1
HU,2025-08,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-08,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,education,,0,0.0,1.0,0.0,2025-01,1
HU,2025-09,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-09,energy_other,I,0,0.0,3.0,0.0,2025-01,1
HU,2025-09,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,health,I,1,0.0,1.0,0.0,2025-01,1
HU,2025-09,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,other_unknown,,0,3.0,12.0,0.0,2025-01,1
HU,2025-09,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,public_admin,I,1,0.0,7.0,0.0,2025-01,1
HU,2025-09,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-09,transport_maritime,I,1,0.0,1.0,0.0,2025-01,1
HU,2025-09,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-09,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,defence,,0,0.0,1.0,0.0,2025-01,1
HU,2025-10,education,,0,0.0,2.0,0.0,2025-01,1
HU,2025-10,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-10,energy_other,I,0,0.0,4.0,0.0,2025-01,1
HU,2025-10,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,health,I,1,0.0,2.0,0.0,2025-01,1
HU,2025-10,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,other_unknown,,0,0.0,8.0,0.0,2025-01,1
HU,2025-10,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,public_admin,I,1,0.0,4.0,0.0,2025-01,1
HU,2025-10,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-10,transport_maritime,I,1,0.0,1.0,0.0,2025-01,1
HU,2025-10,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-10,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,defence,,0,0.0,1.0,0.0,2025-01,1
HU,2025-11,education,,0,0.0,1.0,0.0,2025-01,1
HU,2025-11,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-11,energy_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2025-11,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,health,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-11,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,other_unknown,,0,0.0,8.0,0.0,2025-01,1
HU,2025-11,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,public_admin,I,1,0.0,15.0,0.0,2025-01,1
HU,2025-11,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-11,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-11,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-11,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,education,,0,0.0,1.0,0.0,2025-01,1
HU,2025-12,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-12,energy_other,I,0,0.0,2.0,0.0,2025-01,1
HU,2025-12,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,health,I,1,0.0,1.0,0.0,2025-01,1
HU,2025-12,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,other_unknown,,0,0.0,11.0,0.0,2025-01,1
HU,2025-12,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,public_admin,I,1,0.0,13.0,0.0,2025-01,1
HU,2025-12,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,social,,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-12,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2025-12,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2025-12,water,I,0,0.0,1.0,0.0,2025-01,1
HU,2026-01,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,education,,0,0.0,2.0,0.0,2025-01,1
HU,2026-01,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-01,energy_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,health,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-01,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,other_unknown,,0,0.0,11.0,0.0,2025-01,1
HU,2026-01,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,public_admin,I,1,0.0,8.0,0.0,2025-01,1
HU,2026-01,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,social,,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-01,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-01,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-01,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,education,,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-02,energy_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,health,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-02,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,other_unknown,,0,0.0,5.0,0.0,2025-01,1
HU,2026-02,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,public_admin,I,1,0.0,7.0,0.0,2025-01,1
HU,2026-02,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,social,,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-02,transport_maritime,I,1,0.0,1.0,0.0,2025-01,1
HU,2026-02,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-02,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,education,,0,0.0,3.0,0.0,2025-01,1
HU,2026-03,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-03,energy_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2026-03,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,health,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-03,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,other_unknown,,0,0.0,6.0,0.0,2025-01,1
HU,2026-03,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,public_admin,I,1,0.0,7.0,0.0,2025-01,1
HU,2026-03,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,social,,0,0.0,0.0,0.0,2025-01,1
HU,2026-03,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-03,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-03,transport_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2026-03,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,defence,,0,0.0,1.0,0.0,2025-01,1
HU,2026-04,education,,0,0.0,2.0,0.0,2025-01,1
HU,2026-04,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-04,energy_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2026-04,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,health,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-04,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,other_unknown,,0,0.0,8.0,0.0,2025-01,1
HU,2026-04,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,public_admin,I,1,0.0,6.0,0.0,2025-01,1
HU,2026-04,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,social,,0,0.0,0.0,0.0,2025-01,1
HU,2026-04,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-04,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-04,transport_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2026-04,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,education,,0,0.0,1.0,0.0,2025-01,1
HU,2026-05,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-05,energy_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,health,I,1,0.0,1.0,0.0,2025-01,1
HU,2026-05,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,other_unknown,,0,0.0,5.0,0.0,2025-01,1
HU,2026-05,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,public_admin,I,1,0.0,6.0,0.0,2025-01,1
HU,2026-05,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,social,,0,0.0,0.0,0.0,2025-01,1
HU,2026-05,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-05,transport_maritime,I,1,0.0,2.0,0.0,2025-01,1
HU,2026-05,transport_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2026-05,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,defence,,0,0.0,1.0,0.0,2025-01,1
HU,2026-06,education,,0,0.0,1.0,0.0,2025-01,1
HU,2026-06,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-06,energy_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,health,I,1,0.0,1.0,0.0,2025-01,1
HU,2026-06,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,other_unknown,,0,3.0,7.0,0.0,2025-01,1
HU,2026-06,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,public_admin,I,1,0.0,7.0,0.0,2025-01,1
HU,2026-06,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,social,,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-06,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-06,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-06,water,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,banking_finance,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,defence,,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,education,,0,0.0,1.0,0.0,2025-01,1
HU,2026-07,energy_gas,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-07,energy_other,I,0,0.0,1.0,0.0,2025-01,1
HU,2026-07,environment,,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,health,I,1,0.0,1.0,0.0,2025-01,1
HU,2026-07,housing,,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,other_unknown,,0,3.0,10.0,0.0,2025-01,1
HU,2026-07,postal,II,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,public_admin,I,1,0.0,5.0,0.0,2025-01,1
HU,2026-07,public_order,,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,recreation,,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,social,,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,space,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-07,transport_maritime,I,1,0.0,0.0,0.0,2025-01,1
HU,2026-07,transport_other,I,0,0.0,0.0,0.0,2025-01,1
HU,2026-07,water,I,0,0.0,0.0,0.0,2025-01,1
IE,2021-01,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-01,defence,,0,0.0,0.0,0.0,,0
IE,2021-01,education,,0,0.0,2.0,0.0,,0
IE,2021-01,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-01,energy_other,I,0,0.0,0.0,0.0,,0
IE,2021-01,environment,,0,0.0,0.0,0.0,,0
IE,2021-01,health,I,1,0.0,2.0,0.0,,0
IE,2021-01,housing,,0,0.0,0.0,0.0,,0
IE,2021-01,other_unknown,,0,1.0,7.0,0.0,,0
IE,2021-01,postal,II,0,0.0,0.0,0.0,,0
IE,2021-01,public_admin,I,1,0.0,3.0,0.0,,0
IE,2021-01,public_order,,0,0.0,0.0,0.0,,0
IE,2021-01,recreation,,0,0.0,0.0,0.0,,0
IE,2021-01,social,,0,0.0,0.0,0.0,,0
IE,2021-01,space,I,1,0.0,0.0,0.0,,0
IE,2021-01,transport_maritime,I,1,0.0,0.0,0.0,,0
IE,2021-01,transport_other,I,0,0.0,1.0,0.0,,0
IE,2021-01,water,I,0,0.0,0.0,0.0,,0
IE,2021-02,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-02,defence,,0,0.0,1.0,0.0,,0
IE,2021-02,education,,0,0.0,3.0,0.0,,0
IE,2021-02,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-02,energy_other,I,0,0.0,1.0,0.0,,0
IE,2021-02,environment,,0,0.0,0.0,0.0,,0
IE,2021-02,health,I,1,0.0,5.0,0.0,,0
IE,2021-02,housing,,0,0.0,0.0,0.0,,0
IE,2021-02,other_unknown,,0,0.0,8.0,0.0,,0
IE,2021-02,postal,II,0,0.0,0.0,0.0,,0
IE,2021-02,public_admin,I,1,1.0,9.0,0.0,,0
IE,2021-02,public_order,,0,0.0,0.0,0.0,,0
IE,2021-02,recreation,,0,0.0,0.0,0.0,,0
IE,2021-02,social,,0,0.0,0.0,0.0,,0
IE,2021-02,space,I,1,0.0,0.0,0.0,,0
IE,2021-02,transport_maritime,I,1,0.0,1.0,0.0,,0
IE,2021-02,transport_other,I,0,0.0,0.0,0.0,,0
IE,2021-02,water,I,0,0.0,1.0,0.0,,0
IE,2021-03,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-03,defence,,0,0.0,0.0,0.0,,0
IE,2021-03,education,,0,0.0,6.0,0.0,,0
IE,2021-03,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-03,energy_other,I,0,0.0,1.0,0.0,,0
IE,2021-03,environment,,0,0.0,0.0,0.0,,0
IE,2021-03,health,I,1,0.0,0.0,0.0,,0
IE,2021-03,housing,,0,0.0,0.0,0.0,,0
IE,2021-03,other_unknown,,0,1.0,16.0,0.0,,0
IE,2021-03,postal,II,0,0.0,1.0,0.0,,0
IE,2021-03,public_admin,I,1,0.0,9.0,0.0,,0
IE,2021-03,public_order,,0,0.0,0.0,0.0,,0
IE,2021-03,recreation,,0,0.0,0.0,0.0,,0
IE,2021-03,social,,0,0.0,0.0,0.0,,0
IE,2021-03,space,I,1,0.0,0.0,0.0,,0
IE,2021-03,transport_maritime,I,1,0.0,0.0,0.0,,0
IE,2021-03,transport_other,I,0,0.0,1.0,0.0,,0
IE,2021-03,water,I,0,0.0,0.0,0.0,,0
IE,2021-04,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-04,defence,,0,0.0,1.0,0.0,,0
IE,2021-04,education,,0,0.0,6.0,0.0,,0
IE,2021-04,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-04,energy_other,I,0,0.0,1.0,0.0,,0
IE,2021-04,environment,,0,0.0,0.0,0.0,,0
IE,2021-04,health,I,1,0.0,2.0,0.0,,0
IE,2021-04,housing,,0,0.0,0.0,0.0,,0
IE,2021-04,other_unknown,,0,0.0,8.0,0.0,,0
IE,2021-04,postal,II,0,0.0,0.0,0.0,,0
IE,2021-04,public_admin,I,1,1.0,7.0,0.0,,0
IE,2021-04,public_order,,0,0.0,0.0,0.0,,0
IE,2021-04,recreation,,0,0.0,0.0,0.0,,0
IE,2021-04,social,,0,0.0,0.0,0.0,,0
IE,2021-04,space,I,1,0.0,0.0,0.0,,0
IE,2021-04,transport_maritime,I,1,0.0,0.0,0.0,,0
IE,2021-04,transport_other,I,0,0.0,2.0,0.0,,0
IE,2021-04,water,I,0,0.0,1.0,0.0,,0
IE,2021-05,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-05,defence,,0,0.0,2.0,0.0,,0
IE,2021-05,education,,0,0.0,6.0,0.0,,0
IE,2021-05,energy_gas,I,1,0.0,1.0,0.0,,0
IE,2021-05,energy_other,I,0,0.0,0.0,0.0,,0
IE,2021-05,environment,,0,0.0,0.0,0.0,,0
IE,2021-05,health,I,1,0.0,2.0,0.0,,0
IE,2021-05,housing,,0,0.0,0.0,0.0,,0
IE,2021-05,other_unknown,,0,1.0,10.0,0.0,,0
IE,2021-05,postal,II,0,0.0,0.0,0.0,,0
IE,2021-05,public_admin,I,1,1.0,6.0,0.0,,0
IE,2021-05,public_order,,0,0.0,0.0,0.0,,0
IE,2021-05,recreation,,0,0.0,0.0,0.0,,0
IE,2021-05,social,,0,0.0,0.0,0.0,,0
IE,2021-05,space,I,1,0.0,0.0,0.0,,0
IE,2021-05,transport_maritime,I,1,0.0,0.0,0.0,,0
IE,2021-05,transport_other,I,0,0.0,1.0,0.0,,0
IE,2021-05,water,I,0,0.0,0.0,0.0,,0
IE,2021-06,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-06,defence,,0,0.0,0.0,0.0,,0
IE,2021-06,education,,0,0.0,7.0,0.0,,0
IE,2021-06,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-06,energy_other,I,0,0.0,0.0,0.0,,0
IE,2021-06,environment,,0,0.0,0.0,0.0,,0
IE,2021-06,health,I,1,0.0,2.0,0.0,,0
IE,2021-06,housing,,0,0.0,0.0,0.0,,0
IE,2021-06,other_unknown,,0,0.0,13.0,0.0,,0
IE,2021-06,postal,II,0,0.0,0.0,0.0,,0
IE,2021-06,public_admin,I,1,0.0,9.0,0.0,,0
IE,2021-06,public_order,,0,0.0,0.0,0.0,,0
IE,2021-06,recreation,,0,0.0,0.0,0.0,,0
IE,2021-06,social,,0,0.0,0.0,0.0,,0
IE,2021-06,space,I,1,0.0,0.0,0.0,,0
IE,2021-06,transport_maritime,I,1,0.0,0.0,0.0,,0
IE,2021-06,transport_other,I,0,0.0,3.0,0.0,,0
IE,2021-06,water,I,0,0.0,0.0,0.0,,0
IE,2021-07,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-07,defence,,0,0.0,1.0,0.0,,0
IE,2021-07,education,,0,0.0,5.0,0.0,,0
IE,2021-07,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-07,energy_other,I,0,0.0,1.0,0.0,,0
IE,2021-07,environment,,0,0.0,0.0,0.0,,0
IE,2021-07,health,I,1,0.0,5.0,0.0,,0
IE,2021-07,housing,,0,0.0,0.0,0.0,,0
IE,2021-07,other_unknown,,0,0.0,12.0,0.0,,0
IE,2021-07,postal,II,0,0.0,0.0,0.0,,0
IE,2021-07,public_admin,I,1,0.0,12.0,0.0,,0
IE,2021-07,public_order,,0,0.0,0.0,0.0,,0
IE,2021-07,recreation,,0,0.0,0.0,0.0,,0
IE,2021-07,social,,0,0.0,0.0,0.0,,0
IE,2021-07,space,I,1,0.0,0.0,0.0,,0
IE,2021-07,transport_maritime,I,1,0.0,0.0,0.0,,0
IE,2021-07,transport_other,I,0,0.0,3.0,0.0,,0
IE,2021-07,water,I,0,0.0,0.0,0.0,,0
IE,2021-08,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-08,defence,,0,0.0,0.0,0.0,,0
IE,2021-08,education,,0,0.0,9.0,0.0,,0
IE,2021-08,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-08,energy_other,I,0,0.0,1.0,0.0,,0
IE,2021-08,environment,,0,0.0,0.0,0.0,,0
IE,2021-08,health,I,1,0.0,6.0,0.0,,0
IE,2021-08,housing,,0,0.0,0.0,0.0,,0
IE,2021-08,other_unknown,,0,0.0,22.0,0.0,,0
IE,2021-08,postal,II,0,0.0,0.0,0.0,,0
IE,2021-08,public_admin,I,1,0.0,7.0,0.0,,0
IE,2021-08,public_order,,0,0.0,0.0,0.0,,0
IE,2021-08,recreation,,0,0.0,0.0,0.0,,0
IE,2021-08,social,,0,0.0,0.0,0.0,,0
IE,2021-08,space,I,1,0.0,0.0,0.0,,0
IE,2021-08,transport_maritime,I,1,0.0,1.0,0.0,,0
IE,2021-08,transport_other,I,0,0.0,1.0,0.0,,0
IE,2021-08,water,I,0,0.0,0.0,0.0,,0
IE,2021-09,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-09,defence,,0,0.0,1.0,0.0,,0
IE,2021-09,education,,0,0.0,6.0,0.0,,0
IE,2021-09,energy_gas,I,1,0.0,0.0,0.0,,0
IE,2021-09,energy_other,I,0,0.0,1.0,0.0,,0
IE,2021-09,environment,,0,0.0,0.0,0.0,,0
IE,2021-09,health,I,1,0.0,1.0,0.0,,0
IE,2021-09,housing,,0,0.0,0.0,0.0,,0
IE,2021-09,other_unknown,,0,0.0,9.0,0.0,,0
IE,2021-09,postal,II,0,0.0,1.0,0.0,,0
IE,2021-09,public_admin,I,1,0.0,6.0,0.0,,0
IE,2021-09,public_order,,0,0.0,0.0,0.0,,0
IE,2021-09,recreation,,0,0.0,0.0,0.0,,0
IE,2021-09,social,,0,0.0,0.0,0.0,,0
IE,2021-09,space,I,1,0.0,0.0,0.0,,0
IE,2021-09,transport_maritime,I,1,0.0,0.0,0.0,,0
IE,2021-09,transport_other,I,0,0.0,0.0,0.0,,0
IE,2021-09,water,I,0,0.0,0.0,0.0,,0
IE,2021-10,banking_finance,I,0,0.0,0.0,0.0,,0
IE,2021-10,defence,,0,0.0,1.0,0.0,,0
IE,2021-10,education,,0,0.0,3.0,0.0,,0
IE,2021-10,energy_gas,I,1,0.0,0.0,0.0,,0
